#Name,x-pos,y-pos,z-pos,dist,bright,temp
NN-3438,-45.9240,1.0098,-18.2257,49.4187,0.0147,3778.5271
Gl-484,-6.8144,8.4735,-50.2002,51.3643,0.9727,6170.4797
NN-3974,26.0090,50.7839,-47.3233,74.1280,0.0565,4175.8130
Gl-834A,3.4701,64.5170,10.7267,65.4946,0.0256,3917.9429
Gl-343.1,-51.1943,-2.7116,-53.5421,74.1280,0.0520,4139.3975
NN-3714,-15.0156,7.5540,-63.0299,65.2327,0.0095,3778.5271
Gl-593A,17.9062,36.8955,-55.9818,69.3965,0.4207,4969.7612
Gl-591,17.8681,36.9007,-55.9905,69.3965,0.3597,4840.8754
Gl-170,-32.1753,10.4598,3.4750,34.0108,0.0003,3477.4388
NN-3144,-52.2278,43.6075,24.9820,72.4807,0.0009,7937.8667
GJ-1042,-39.0583,33.7722,19.2187,55.0952,0.0005,7276.3785
NN-3662,-27.5184,4.0236,-68.7133,74.1280,0.0331,4017.0035
NN-3640,-31.9720,2.2849,-66.8396,74.1280,0.0219,3950.3928
Gl-815A,6.4797,48.7984,3.3987,49.3439,0.0146,3763.6701
Gl-197,-45.8306,10.0195,-1.2610,46.9300,2.3550,5852.5094
GJ-1121,-52.1115,-1.9349,-48.2712,71.0596,0.0006,3368.0868
NN-4063,8.9992,23.0022,-9.0435,26.3035,0.0015,3917.9429
Gl-28,-26.2960,44.2361,21.4534,55.7544,0.2884,4891.5725
GJ-1124,-42.3975,-1.5089,-42.8361,60.2890,0.2630,4766.8768
NN-3706,-17.2124,8.5224,-68.2542,70.9051,0.4246,5311.0037
Gl-407,-20.2765,1.4961,-40.5521,45.3635,1.6444,5928.6628
GJ-1073,-40.5045,11.5204,1.5613,42.1400,0.0006,3635.2204
NN-3959,10.1395,21.5017,-22.3315,32.6163,0.0001,3490.0442
Gl-14,-18.7196,38.4382,16.8057,45.9385,0.0433,4017.0035
Gl-619,14.3453,30.6148,-34.0236,47.9652,0.0483,4121.4374
NN-4260,-3.6186,71.7051,15.5463,73.4602,0.0041,3808.6099
Wo-9393,-18.1594,9.9676,-71.1748,74.1280,0.0242,4034.0241
NN-3574,-40.2607,-0.0516,-51.3261,65.2327,3.5975,6576.0503
Wo-9326,-37.5924,1.0588,-56.5950,67.9507,2.0324,6255.8849
GJ-1105,-22.9714,0.5134,-13.0208,26.4100,0.0009,3607.9005
Gl-475,-5.1926,4.9962,-27.5081,28.4362,1.3428,6006.9760
Gl-61,-35.5780,39.5109,20.0484,56.8229,6.6681,6212.8660
GJ-1064A,-59.3853,27.9245,11.9379,66.7001,0.1995,5341.7087
GJ-1064B,-59.3850,27.9256,11.9364,66.7001,0.1148,4996.4158
NN-4338B,-13.2341,43.7811,15.5866,48.3205,0.0020,3635.2204
NN-4337A,-13.2966,43.9761,15.6545,48.5362,0.0034,3763.6701
GJ-1270,-4.8370,43.5109,10.8876,45.1125,0.0008,3581.0028
GJ-1082,-60.0334,12.4144,-5.3925,61.5403,0.0005,7337.0793
Gl-836.8,0.5465,61.6228,9.5706,62.3639,0.0449,4051.1958
NN-3080,-39.2163,51.5509,24.9089,69.3965,0.4831,5341.7087
Gl-321,-45.4643,0.2077,-35.9054,57.9331,0.1019,4891.5725
Gl-671,13.7808,32.0195,-23.6774,42.1400,0.0041,3705.4360
Gl-839,-1.1962,69.8558,12.0940,70.9051,0.0299,4017.0035
Gl-332B,-37.0218,0.1289,-32.3963,49.1951,0.6668,5778.4237
Gl-332A,-37.0218,0.1289,-32.3963,49.1951,5.7016,7044.1309
NN-3852,5.8338,22.4820,-50.1659,55.2819,0.7244,5601.6978
Gl-793.1,10.3712,62.9664,-1.3218,63.8284,0.4875,5311.0037
NN-4346,-21.8923,66.7037,23.7972,74.1280,0.0149,3901.9253
GJ-1059,-42.5007,23.7535,10.8019,49.8721,0.0001,3287.8201
Gl-462,-9.1231,6.8900,-39.4018,41.0268,0.0229,4017.0035
NN-3678,-22.4677,7.1155,-60.8266,65.2327,0.1738,4840.8754
Gl-602,13.7515,33.5026,-43.6588,56.7241,3.9811,6087.5470
Gl-67,-28.5603,30.9462,14.7472,44.6188,1.7219,5890.3220
Gl-365,-42.3050,1.4592,-48.7813,64.5868,0.1923,4409.2340
GJ-1148,-12.4152,4.3741,-34.1579,36.6064,0.0019,3763.6701
NN-3907,12.9223,34.8463,-51.8924,63.8284,0.0007,3477.4388
Gl-91.3,-46.2946,40.0527,18.9404,64.0792,0.0001,5534.1967
GJ-1113,-41.0773,1.5465,-31.6089,51.8543,0.0413,4558.5202
Gl-454.3,-20.1575,10.8885,-67.1018,70.9051,0.1820,4409.2340
NN-3965,13.4941,33.5324,-33.1529,49.0471,0.0003,6775.5018
Gl-694,9.7382,25.9915,-16.0675,32.0711,0.0054,3748.9340
Gl-414.1B,-22.8422,5.0586,-48.0793,53.4694,0.0044,3734.3173
Gl-414.1A,-22.8422,5.0586,-48.0793,53.4694,0.0060,3808.6099
GJ-1194A,9.2888,25.4893,-35.2704,44.4970,0.0016,3691.1685
Gl-412B,-7.6477,1.5606,-15.4118,17.2756,0.0000,3078.7655
Gl-412A,-7.6497,1.5615,-15.4107,17.2756,0.0078,3734.3173
Gl-245,-46.5657,6.2487,-14.8345,49.2694,1.7061,6128.7113
NN-3991,7.5850,19.6143,-15.4465,26.0931,0.0010,3823.8388
GJ-1174,-1.6608,17.3101,-49.5600,52.5223,0.0018,3594.3995
Gl-614,12.7883,33.6222,-38.5026,52.6920,0.4920,5050.6447
Gl-725.1,17.9673,58.7798,-21.8499,65.2327,0.3373,5162.9390
Gl-15B,-4.7911,9.5535,3.5650,11.2664,0.0004,3403.7396
Gl-15A,-4.7911,9.5535,3.5650,11.2664,0.0061,3705.4360
NN-3593,-40.3357,4.3780,-58.1497,70.9051,0.9036,5742.1289
Gl-894.4,-17.6658,60.2097,17.8328,65.2327,0.3981,5280.6719
Gl-905,-3.3808,9.2913,3.0079,10.3347,0.0001,3276.6743
Gl-92.2,-52.5291,45.8264,19.8518,72.4807,0.0017,3748.9340
Gl-873,-2.9720,15.8515,3.7436,16.5565,0.0018,3635.2204
Gl-459.2,-18.8243,14.3623,-70.2448,74.1280,0.0955,3793.5065
GJ-1245A,2.9389,14.9287,-2.2793,15.3851,0.0001,3276.6743
GJ-1245B,2.9386,14.9289,-2.2786,15.3851,0.0000,3190.2349
Gl-806,3.9509,37.9816,-0.6729,38.1924,0.0059,3748.9340
Gl-318.1,-54.2339,3.6626,-42.6663,69.1024,0.0009,3607.9005
GJ-1081,-47.5592,12.5671,-5.4602,49.4937,0.0026,3649.0419
NN-3375,-70.6857,15.7257,-13.3053,73.6260,134.2765,9765.8035
NN-3178A,-54.1147,40.3754,16.0407,69.3965,0.0180,3950.3928
Gl-84.2A,-41.2826,38.9988,15.9236,58.9807,0.0221,3808.6099
Gl-708.4,17.8333,57.6704,-28.0509,66.5639,1.1169,5890.3220
Gl-572,5.1672,22.3645,-37.4190,43.8982,0.0353,3901.9253
Gl-541.2,2.0580,26.4809,-56.8225,62.7237,0.0256,3886.0435
NN-3042,-26.9562,46.4432,16.6966,56.2351,0.0053,3734.3173
Gl-397,-26.0666,4.5877,-40.3417,48.2490,0.0545,4068.5209
Gl-709,18.4077,61.0756,-29.5321,70.2938,0.0313,3839.1950
Gl-307.1,-52.9146,5.1034,-37.8062,65.2327,1.0471,5890.3220
Gl-661A,5.2887,15.6822,-12.0111,20.4491,0.0036,3808.6099
Gl-125,-34.9153,22.9618,7.8751,42.5246,0.0129,3808.6099
Gl-720A,12.0278,43.0368,-17.8162,48.1067,0.0217,3917.9429
Gl-720B,12.0090,43.0484,-17.8010,48.1067,0.0012,3649.0419
Gl-2,-14.9452,32.7271,10.5396,37.4900,0.0122,3808.6099
Gl-4B,-14.9998,32.7038,10.5344,37.4900,0.0283,3870.2956
Gl-4A,-15.0002,32.7039,10.5333,37.4900,0.0296,3886.0435
Gl-195A,-40.7019,12.6120,-3.4119,42.7475,0.0125,3793.5065
Gl-816.1A,3.5799,71.1222,0.5883,71.2147,0.3532,4815.9409
NN-3851,3.6120,32.5623,-64.6538,72.4807,0.0001,2956.9222
Gl-194A,-39.2682,12.3197,-3.2883,41.2865,72.4436,5280.6719
Gl-368,-27.9483,3.5406,-32.9023,43.3152,1.4322,5890.3220
Gl-150.2,-63.2960,34.2045,8.7821,72.4807,0.3532,5106.1369
Gl-272,-50.1629,7.1261,-23.0402,55.6593,0.0156,3854.6801
Gl-521,-2.3782,14.0843,-36.6598,39.3442,0.0103,3917.9429
NN-4351,-22.3513,61.7765,17.3602,67.9507,0.8790,5742.1289
Gl-894.1,-19.2746,64.6349,16.3306,69.3965,0.0172,3870.2956
Gl-537A,-0.3756,14.7644,-33.4948,36.6064,0.0126,3823.8388
Wo-9832,-22.3437,61.7207,17.0126,67.8094,11.1686,4718.8561
GJ-1243,6.3624,37.7583,-6.7171,38.8752,0.0009,3594.3995
NN-4040,11.3995,38.6604,-21.6345,45.7452,0.0033,3705.4360
GJ-1119,-25.2589,2.9162,-22.2151,33.7643,0.0004,3490.0442
Gl-336.1,-53.5735,6.3646,-50.3460,73.7926,0.0187,3886.0435
NN-3748,-10.2923,14.6050,-50.3958,53.4694,0.0046,3793.5065
Gl-913,-21.0057,48.0736,14.2393,54.3606,0.0344,3886.0435
Gl-694.2,17.2541,58.1565,-35.5154,70.2938,0.0209,3808.6099
NN-3121,-35.6459,37.4998,13.4948,53.4694,0.0042,9433.5802
Gl-651,12.2097,39.9550,-32.2484,52.7772,0.4487,5501.0930
NN-3797,-5.0598,26.9200,-66.9321,72.3200,0.0003,3477.4388
GJ-1095,-50.8333,8.6532,-22.4384,56.2351,1.4997,6046.9729
Gl-649.1C,12.8197,42.9107,-35.6180,57.2216,0.1854,4742.7382
Gl-649.1B,12.8203,42.9306,-35.5938,57.2216,0.0090,3839.1950
Gl-649.1A,12.8203,42.9306,-35.5938,57.2216,0.1977,4791.2762
Gl-249,-53.8338,10.5634,-19.5610,58.2435,0.0705,4231.7111
Gl-575A,3.4878,20.5460,-32.1662,38.3271,1.0093,5778.4237
NN-4385,-21.5162,48.2977,13.3886,54.5424,0.0001,3310.3479
Gl-508A,-3.9105,10.8603,-29.4876,31.6663,0.0219,3823.8388
Gl-96,-27.4103,24.4319,7.9840,37.5764,0.0200,3808.6099
Gl-331A,-34.2269,5.1109,-29.9169,45.7452,14.1906,8241.2146
Gl-378,-29.4754,5.8924,-37.3783,47.9652,0.0177,4000.1321
Gl-520C,-6.3767,28.0819,-68.3060,74.1280,0.0007,3567.7091
Gl-520A,-6.3464,28.1059,-68.2989,74.1280,0.0384,3950.3928
Gl-275.2B,-33.3204,5.8852,-16.6408,37.7067,0.0002,4766.8768
Gl-275.2A,-33.3185,5.9039,-16.6379,37.7067,0.0004,3502.7445
NN-3602,-37.1524,9.3150,-55.1083,67.1118,0.0019,3554.5173
Wo-9342,-29.2331,9.8636,-52.4502,60.8514,0.0187,4000.1321
Gl-623,4.5443,17.2083,-17.2210,24.7656,0.0039,3823.8388
Gl-257.1,-55.0429,11.2656,-22.1720,60.4006,0.1888,4766.8768
GJ-1151,-9.3151,5.8692,-24.4105,26.7786,0.0003,3344.7435
NN-3524,-47.8843,7.6137,-42.2816,64.3320,0.0008,3515.5408
NN-3209,-49.5878,33.4889,8.2327,60.4006,0.0079,3808.6099
Gl-458.2,-17.4837,15.4442,-55.7139,60.4006,0.0185,3854.6801
Gl-392A,-34.9064,9.2984,-51.4249,62.8446,0.8790,5967.5435
NN-3336,-42.2843,15.6941,-4.2269,45.3005,0.0046,3748.9340
NN-3370,-50.1944,14.8945,-10.8468,53.4694,0.1722,4580.7200
Gl-907,-18.4566,44.8856,10.8036,49.7200,0.0030,3567.7091
NN-3765,-10.1469,21.4299,-58.0695,62.7237,0.0124,3734.3173
Gl-107B,-31.5867,25.4327,6.8670,41.1303,0.0131,3823.8388
Gl-107A,-31.5867,25.4327,6.8670,41.1303,3.4995,6434.5926
GJ-1216,11.1681,44.2891,-31.6410,55.5645,0.0004,3567.7091
Gl-891.1,-18.9641,62.5337,11.9429,66.4284,7.6560,7526.0144
NN-3136,-32.6426,31.9258,9.2885,46.5948,0.0018,3734.3173
GJ-1237,9.9969,64.8732,-17.5734,67.9507,0.2355,4917.3447
Gl-380,-9.0999,2.2952,-12.0817,15.2985,0.0445,4017.0035
Gl-124,-28.5283,20.2868,4.5392,35.2991,2.5119,5967.5435
Wo-9234,-65.0515,13.4334,-32.9061,74.1280,3.8019,6624.7125
Wo-9648B,11.6109,70.6523,-22.2586,74.9801,0.9204,5778.4237
Wo-9648A,11.6078,70.6536,-22.2562,74.9801,1.0864,5778.4237
Gl-181,-52.1407,21.3861,-4.3974,56.5274,0.0319,3886.0435
NN-3380,-28.2125,8.5030,-6.8700,30.2563,0.0001,3310.3479
Gl-532,-3.5871,20.2264,-42.8791,47.5457,0.0511,4068.5209
NN-3395,-57.8244,15.4792,-18.7349,62.7237,0.0118,3793.5065
Gl-765A,7.4874,58.1657,-14.4541,60.4006,6.0814,6988.5648
NN-4011,12.7481,56.8266,-37.7372,69.3965,0.0032,3839.1950
GJ-1004,-15.7402,31.4629,7.4501,35.9607,0.0002,6775.5018
NN-4382,-27.9948,61.9652,13.8736,69.3965,0.8710,5742.1289
Gl-165AB,-46.6431,24.5087,0.4363,52.6920,0.0008,3452.5084
NN-3756,-13.8076,22.8138,-60.4001,66.0250,0.0006,3464.9272
GJ-1074,-54.4950,23.3352,-5.3160,59.5189,0.0118,3823.8388
GJ-1150,-26.9994,18.4033,-64.6978,72.4807,0.0608,4194.2733
NN-3920,7.1356,44.1122,-51.1907,67.9507,0.0057,3748.9340
NN-3406A,-56.8541,15.5823,-21.0708,62.6033,0.0034,3662.9729
NN-3352,-67.0186,24.6640,-12.3959,72.4807,0.0160,3854.6801
NN-3586,-26.1080,7.8368,-33.8851,43.4884,0.0006,3567.7091
NN-3988,4.9192,24.1058,-18.8671,31.0041,0.0003,3452.5084
NN-4205,-3.9456,46.4268,0.2372,46.5948,0.0035,3854.6801
Gl-187.2A,-63.3597,26.8210,-7.8500,69.2491,5.0119,7276.3785
NN-3534,-52.3769,12.5082,-48.5146,72.4807,9.6383,7658.0096
Gl-354A,-31.9318,8.2893,-33.7586,47.2016,11.4815,6576.0503
Gl-719,8.4522,50.8409,-22.4977,56.2351,0.1514,4269.8553
Gl-483,-12.5550,17.5458,-46.9719,51.6899,0.3342,4891.5725
Gl-549B,-1.3516,20.2944,-34.7527,40.2671,0.0033,3793.5065
Gl-549A,-1.3608,20.3035,-34.7470,40.2671,3.5645,6388.8889
GJ-1268,-10.1187,50.6027,4.1617,51.7720,0.0002,3379.8850
NN-3432,-62.4248,16.9044,-29.0673,70.9051,0.0126,3823.8388
NN-3044,-37.4161,62.5543,13.4892,74.1280,0.0288,3917.9429
NN-4076,8.5483,59.7542,-24.3863,65.1025,0.0003,3333.1966
Gl-164,-37.8127,21.1140,-0.7754,43.3152,0.0006,3554.5173
Gl-338A,-14.2458,3.8385,-13.6085,20.0716,0.0296,3966.8287
Gl-338B,-14.2445,3.8391,-13.6097,20.0716,0.0273,3917.9429
NN-3421,-26.4425,7.5620,-11.7205,29.8958,0.0003,3344.7435
Gl-705.2,9.0691,56.1198,-29.8437,64.2054,0.0035,3793.5065
NN-4167,-1.4294,69.0539,-6.7368,69.3965,0.0501,4086.0014
NN-3515,-53.2169,13.9265,-44.7386,70.9051,0.0003,3415.7979
Gl-172,-29.4956,14.8810,-2.2449,33.1130,0.0322,3950.3928
Gl-556,-1.5388,24.7070,-39.6324,46.7283,0.2291,4766.8768
NN-3942,4.8476,35.4079,-36.3319,50.9630,0.0179,3870.2956
NN-4208,-7.5360,68.9828,-0.6717,69.3965,0.0227,3934.0981
Gl-184,-43.6376,19.8931,-5.9070,48.3205,0.0203,3934.0981
NN-4324,-20.5636,60.0458,7.8552,63.9536,2.2491,6299.5513
NN-4117,4.4387,54.9968,-15.1647,57.2216,0.0035,3594.3995
NN-3569,-47.5641,15.3283,-54.9793,74.2969,0.0006,8747.6063
NN-3711A,-24.4499,23.6525,-65.8614,74.1280,0.2754,5050.6447
Gl-339.1,-23.7866,6.8819,-22.9022,33.7294,0.0003,7216.7630
Gl-211,-35.8698,14.2176,-8.1659,39.4393,0.4093,5162.9390
Gl-212,-34.4513,13.6516,-7.8600,37.8819,0.0147,3823.8388
GJ-1159A,-20.6459,24.3987,-63.4658,71.0596,0.0009,3719.8185
Gl-156.1A,-51.8140,31.9090,-0.1156,60.8514,0.0137,3901.9253
GJ-1205,7.3155,50.9198,-44.1789,67.8094,0.0005,7276.3785
Gl-863.1A,-16.3048,69.1705,4.5960,71.2147,0.0192,4017.0035
NN-3069,-27.6715,40.2636,7.4389,49.4187,0.0002,3344.7435
GJ-1261,-5.5628,63.7308,-3.6856,64.0792,0.0066,9328.3342
Gl-625,1.7750,14.9202,-13.9088,20.4748,0.0031,3635.2204
NN-3182,-25.5010,21.7463,2.7287,33.6251,0.0001,4917.3447
Gl-781,1.2957,53.2516,-11.2930,54.4513,0.0039,3734.3173
NN-4134,1.4978,59.0374,-12.6719,60.4006,0.2443,4891.5725
Gl-458A,-14.5371,14.5605,-38.2475,43.4305,0.0187,3901.9253
Gl-458B,-14.5364,14.5635,-38.2467,43.4305,0.0007,3635.2204
Gl-659B,7.1431,52.6139,-39.0186,65.8916,0.0655,4212.9051
Gl-659A,7.1368,52.6116,-39.0229,65.8916,0.1028,4388.7408
NN-4268A,-13.9914,67.9424,1.9833,69.3965,0.3908,5250.7064
GJ-1228,4.8419,43.7886,-20.3686,48.5362,0.0001,6434.5926
NN-3452,-38.7211,12.0243,-21.5972,45.9385,0.0052,3719.8185
Gl-53A,-13.8898,19.6000,3.3135,24.2501,0.4130,5636.1130
NN-3753,-12.7408,19.3642,-43.6452,49.4187,0.0041,9765.8035
GJ-1160,-22.0761,27.2406,-65.3112,74.1280,0.2535,4917.3447
Gl-616.2,4.4036,49.4426,-47.4452,68.6660,0.0402,3823.8388
Gl-802,-2.1756,50.9892,-7.0967,51.5266,0.0003,3403.7396
Gl-119A,-55.7506,46.6448,4.0748,72.8043,0.0278,3966.8287
Gl-119B,-55.7489,46.6473,4.0691,72.8043,0.0095,3917.9429
NN-3743,-20.7826,28.8317,-65.0522,74.1280,0.2168,4866.0844
NN-3477,-49.3176,16.0515,-33.1259,61.5403,0.0079,3808.6099
Gl-395,-23.3491,11.2427,-32.8175,41.8158,1.8365,6299.5513
Gl-363,-30.6700,11.7961,-33.6950,47.0654,0.0018,3748.9340
Gl-394,-25.2784,12.1714,-35.4866,45.2376,0.0560,4068.5209
Gl-405,-26.9053,15.1703,-43.2182,53.1211,0.0019,3748.9340
NN-3393,-64.0398,24.9595,-23.5120,72.6422,0.0007,3440.1812
Wo-9343,-34.8659,20.8108,-57.5662,70.4456,83.176410381.7666
NN-3993,5.1710,58.3860,-42.6357,72.4807,0.6918,5601.6978
GJ-1187,-1.6958,21.9456,-29.0958,36.4836,0.0001,3222.0936
NN-3771,-14.5007,28.6504,-56.0387,64.5868,0.2188,4368.4464
Wo-9578,4.3031,56.8826,-47.0736,73.9599,6.3096,6988.5648
Gl-459,-19.8684,21.6311,-49.6978,57.7280,21.6770,9225.6595
Gl-397.1A,-31.8653,16.4732,-44.5820,57.2216,0.0370,3983.4078
Gl-851.4,-15.0467,66.2608,-0.6361,67.9507,0.0457,5534.1967
Gl-630.1A,2.1571,35.6622,-30.9518,47.2700,0.0013,3649.0419
Gl-630.1B,2.1527,35.6656,-30.9481,47.2700,0.0002,6434.5926
Gl-892,-7.5607,20.9200,1.2406,22.2789,0.2421,4718.8561
Gl-63,-22.7774,27.8515,3.1837,36.1200,0.0036,3966.8287
Gl-101,-39.1234,37.6403,2.7637,54.3606,0.0013,3763.6701
NN-3710,-23.4136,24.7913,-56.5375,66.0250,0.0002,6046.9729
Wo-9706,-5.6841,73.3182,-11.7218,74.4665,7.7268,6212.8660
GJ-1233,1.5885,56.7296,-20.6752,60.4006,0.4571,5311.0037
Gl-860B,-3.2861,12.5242,0.0009,12.9481,0.0004,3391.7690
Gl-860A,-3.2861,12.5242,0.0009,12.9481,0.0016,3621.5071
Gl-34B,-10.3955,16.2532,1.7036,19.3684,0.0305,3966.8287
Gl-34A,-10.3955,16.2532,1.7036,19.3684,1.3552,6087.5470
Gl-895,-16.7120,42.3065,2.4482,45.5535,0.0164,3793.5065
Gl-509.1,-14.4801,31.3896,-56.8839,66.5639,0.0457,4194.2733
Gl-130.1A,-35.9395,29.0262,-0.3980,46.1988,0.0075,3734.3173
Gl-38,-33.0253,51.0140,4.8628,60.9651,0.0164,3966.8287
NN-3012,-32.8513,62.6299,5.0808,70.9051,0.0667,4269.8553
Gl-4.1B,-31.8031,62.3346,4.7907,70.1427,0.5297,5341.7087
Gl-4.1A,-31.8031,62.3346,4.7907,70.1427,1.0765,5815.2137
NN-3542,-34.6130,14.5267,-33.5322,50.3338,0.0002,3333.1966
NN-3204,-52.2726,43.4134,-0.3939,67.9507,0.0077,3793.5065
Gl-82,-27.6058,30.9670,2.3082,41.5495,0.0019,3705.4360
Gl-165.1,-53.4890,34.7387,-6.1888,64.0792,0.1148,4742.7382
Gl-609.1,-0.1512,47.7017,-47.0111,66.9740,10.0925,6299.5513
GJ-1253,-1.9327,29.6196,-6.1477,30.3126,0.0002,3403.7396
Gl-762.1,-0.2941,63.8239,-20.7464,67.1118,0.8551,5078.2300
NN-3371A,-37.2566,17.4329,-12.2410,42.9162,0.0120,3778.5271
Gl-457,-26.4423,28.9839,-61.5220,72.9672,0.0421,4157.5219
GJ-2157,-24.7841,56.2588,2.8111,61.5403,0.3251,5106.1369
Gl-169.1A,-15.0937,9.4064,-2.2840,17.9309,0.0010,3581.0028
Gl-169.1B,-15.0937,9.4064,-2.2840,17.9309,0.0004,7398.8968
GJ-1206,0.8442,31.3423,-25.1079,40.1679,0.0026,8321.0918
Gl-8,-21.7441,41.7313,2.6927,47.1334,29.3765,7216.7630
Gl-895.4,-22.5199,53.5578,2.1527,58.1396,0.5598,5191.8465
NN-3512,-23.9792,10.0729,-19.5734,32.5512,0.0001,3243.6995
NN-3883,-6.3155,45.2266,-56.2861,72.4807,0.0370,3983.4078
Gl-725B,0.1340,10.3970,-4.6746,11.4003,0.0014,3662.9729
Gl-725A,0.1331,10.3968,-4.6752,11.4003,0.0029,3763.6701
NN-3378,-21.1949,10.3136,-7.2877,24.6720,0.0010,3649.0419
NN-3606,-36.4831,21.5287,-49.6064,65.2327,0.1086,4409.2340
NN-3567,-25.4902,13.0009,-28.3313,40.2671,0.0010,3594.3995
Gl-247,-53.9312,24.5708,-25.3513,64.4592,0.1259,4269.8553
NN-3890,-4.5569,32.0366,-38.3513,50.1790,0.0082,3793.5065
NN-4358,-24.8619,55.0368,1.0332,60.4006,0.0082,3691.1685
NN-3412AB,-29.5762,13.7598,-14.3726,35.6463,0.0039,3734.3173
Gl-878,-15.1204,43.3667,-1.0238,45.9385,0.0014,3649.0419
NN-4054,-0.1851,37.1796,-19.0192,41.7623,0.0001,4815.9409
Gl-431.1A,-33.2849,29.0345,-59.7423,74.2969,2.5823,6388.8889
Gl-41,-23.4445,35.9227,1.3104,42.9162,1.9588,6255.8849
NN-3514,-39.0657,18.2260,-33.1173,54.3606,0.0002,3368.0868
Gl-155.2,-57.3067,42.7179,-7.2394,71.8421,0.3020,5191.8465
NN-3560,-41.6347,21.5297,-43.5096,63.9536,0.0055,3734.3173
Gl-47,-19.7903,29.2155,0.9067,35.2991,0.0047,3691.1685
Gl-337.1,-39.6966,19.6864,-37.8011,58.2435,2.5823,6046.9729
Gl-624.1A,-2.4033,53.2656,-46.2720,70.5981,31.6228,4969.7612
NN-3206,-51.1022,44.6369,-3.6620,67.9507,0.0337,4086.0014
Gl-685,-0.5184,38.6457,-24.7114,45.8739,0.0177,3839.1950
NN-3194A,-53.7771,48.4678,-3.5151,72.4807,0.9638,5852.5094
Gl-308.1,-53.5353,25.2527,-41.8297,72.4807,0.0316,4000.1321
GJ-1254,-6.1688,50.5333,-11.4773,52.1861,0.0022,3763.6701
Gl-807,-5.7386,41.5846,-8.6459,42.8598,6.3680,4943.4059
Gl-684B,-0.7080,40.4376,-25.9180,48.0358,0.1127,4514.7926
Gl-684A,-0.7080,40.4376,-25.9180,48.0358,1.4723,6128.7113
GJ-1227,-0.6129,23.9331,-12.2413,26.8890,0.0003,3440.1812
Gl-809,-3.6353,23.6976,-4.7027,24.4317,0.0185,3823.8388
Gl-215,-38.0686,21.3474,-13.0459,45.5535,0.0421,3950.3928
Gl-49,-16.2907,23.9502,0.2529,28.9665,0.0103,3793.5065
Gl-51,-16.5740,24.2946,0.2440,29.4106,0.0002,3541.4261
Gl-826,-9.1674,47.1760,-7.7608,48.6811,29.9226,8011.3835
Gl-373,-20.3790,12.1452,-23.1976,33.1804,0.0227,3901.9253
Gl-277.1,-36.3630,18.0573,-22.3189,46.3300,0.0112,3719.8185
GJ-1149,-29.9273,29.8819,-55.0209,69.3965,0.0001,5742.1289
Gl-430,-31.0205,28.5382,-53.2972,67.9507,0.0370,4068.5209
Gl-511.1,-13.9409,28.0721,-42.2505,52.6070,0.5702,5468.4090
GJ-1133,-30.3112,20.4694,-38.5238,53.1211,0.0004,6988.5648
NN-3251,-56.2180,44.8338,-9.1065,72.4807,0.0119,3917.9429
NN-3126,-21.2104,24.7530,-1.1088,32.6163,0.0034,3734.3173
NN-3106,-26.3964,33.3224,-1.0897,42.5246,0.0160,6528.1554
Gl-69,-27.1207,33.9015,-1.1691,43.4305,0.0667,4269.8553
Gl-75,-21.1443,26.0380,-0.9704,33.5559,0.5152,5250.7064
Wo-9809,-27.3113,68.7747,-4.3707,74.1280,0.0211,3917.9429
Gl-52,-27.5801,39.9275,-0.9458,48.5362,0.0492,4121.4374
Gl-463,-21.8955,27.9636,-46.8223,58.7682,0.0066,3870.2956
GJ-1098,-45.9839,24.2479,-28.5359,59.3024,0.0001,4969.7612
Gl-708.1,-3.9555,56.9588,-30.7367,64.8436,4.2073,6988.5648
NN-3266,-30.1247,23.2321,-6.5324,38.5992,0.0004,3528.4343
NN-4359,-28.9422,59.8538,-3.2602,66.5639,0.0110,3950.3928
Gl-311,-31.9445,18.0337,-26.3650,45.1750,0.9376,5890.3220
Gl-648,-4.3996,44.2403,-32.8562,55.2819,3.1915,6481.0089
Gl-793,-4.5107,25.7675,-7.0398,27.0900,0.0036,3705.4360
NN-4258AB,-19.6032,64.3614,-9.5197,67.9507,0.0085,3719.8185
Gl-424,-13.7520,12.9071,-21.5144,28.6108,0.0127,3934.0981
Wo-9492,-7.6479,25.4613,-28.9391,39.2968,0.0059,3719.8185
Gl-487,-9.6970,14.7579,-21.8186,28.0691,0.0028,3594.3995
Gl-322,-38.9694,23.5864,-33.9692,56.8229,0.0515,4051.1958
NN-4053,-2.2141,20.8760,-11.1182,23.7555,0.0002,3356.3732
GJ-1278,-21.5342,51.6091,-5.9301,56.2351,0.0286,3950.3928
NN-3815,-13.4133,30.4840,-38.5751,50.9630,0.0001,3276.6743
Gl-788,-7.7672,42.0942,-13.0203,44.7412,0.7311,6046.9729
Gl-335A,-39.7995,25.9711,-37.2791,60.4006,3.9446,6434.5926
NN-3425,-44.4713,27.2512,-25.9226,58.2435,0.0094,3778.5271
Gl-617A,-4.9001,28.0927,-23.4779,36.9381,0.0406,3934.0981
Gl-22AC,-16.6833,27.6866,-2.5081,32.4218,0.0061,3734.3173
Gl-617B,-4.9105,28.0953,-23.4726,36.9381,0.0058,3808.6099
Gl-310,-33.6557,21.1078,-27.7583,48.4641,0.0366,3917.9429
Gl-675,-4.7433,35.7550,-23.5693,43.0863,0.4055,5404.2676
